Name,Type,Master,Height,Width,isSource,isSink,isNode,Cluster_id,color
FE_OFC3794_net_48593,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,12.0,"(np.int64(50), np.int64(255), np.int64(50))"
FE_OFC3790_net_55540,inst,INVx2_ASAP7_75t_SL,0.27,0.216,True,True,True,28.0,"(np.int64(118), np.int64(255), np.int64(50))"
FE_OFC3789_net_48538,inst,INVx1_ASAP7_75t_L,0.27,0.162,True,True,True,12.0,"(np.int64(50), np.int64(255), np.int64(50))"
FE_OFC3785_net_72714,inst,INVxp67_ASAP7_75t_SL,0.27,0.162,True,True,True,19.0,"(np.int64(118), np.int64(50), np.int64(255))"
FE_OFC3783_net_53291,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,32.0,"(np.int64(186), np.int64(50), np.int64(50))"
FE_OFC3782_net_42633,inst,INVx2_ASAP7_75t_L,0.27,0.216,True,True,True,22.0,"(np.int64(118), np.int64(118), np.int64(186))"
FE_OFC3780_net_14473,inst,INVx1_ASAP7_75t_R,0.27,0.162,True,True,True,14.0,"(np.int64(50), np.int64(255), np.int64(186))"
FE_OFC3779_net_93277,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,5.0,"(np.int64(50), np.int64(118), np.int64(118))"
FE_OFC3778_net_77880,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
FE_OFC3777_net_73538,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,19.0,"(np.int64(118), np.int64(50), np.int64(255))"
FE_OFC3774_net_76069,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
FE_OFC3773_net_77552,inst,INVxp67_ASAP7_75t_SL,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
FE_OFC3772_net_42276,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,22.0,"(np.int64(118), np.int64(118), np.int64(186))"
FE_OFC3770_net_79882,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,24.0,"(np.int64(118), np.int64(186), np.int64(50))"
FE_OFC3766_net_59944,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,6.0,"(np.int64(50), np.int64(118), np.int64(186))"
FE_OFC3764_net_126223,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,0.0,"(np.int64(50), np.int64(50), np.int64(50))"
FE_OFC3761_net_41484,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,22.0,"(np.int64(118), np.int64(118), np.int64(186))"
FE_OFC3760_net_54657,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,40.0,"(np.int64(186), np.int64(186), np.int64(50))"
FE_OFC3758_net_72305,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,19.0,"(np.int64(118), np.int64(50), np.int64(255))"
FE_OFC3757_net_42450,inst,INVx1_ASAP7_75t_R,0.27,0.162,True,True,True,22.0,"(np.int64(118), np.int64(118), np.int64(186))"
FE_OFC3752_net_65861,inst,INVx2_ASAP7_75t_L,0.27,0.216,True,True,True,0.0,"(np.int64(50), np.int64(50), np.int64(50))"
FE_OFC3751_net_68063,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,25.0,"(np.int64(118), np.int64(186), np.int64(118))"
FE_OFC3749_net_52412,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,37.0,"(np.int64(186), np.int64(118), np.int64(118))"
FE_OFC3748_net_60598,inst,INVx1_ASAP7_75t_L,0.27,0.162,True,True,True,6.0,"(np.int64(50), np.int64(118), np.int64(186))"
FE_OFC3746_net_76237,inst,INVx2_ASAP7_75t_SL,0.27,0.216,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
FE_OFC3745_net_122739,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,12.0,"(np.int64(50), np.int64(255), np.int64(50))"
FE_OFC3744_net_9290,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,17.0,"(np.int64(118), np.int64(50), np.int64(118))"
FE_OFC3743_net_78814,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
FE_OFC3742_net_60324,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,6.0,"(np.int64(50), np.int64(118), np.int64(186))"
FE_OFC3740_net_79427,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,24.0,"(np.int64(118), np.int64(186), np.int64(50))"
FE_OFC3739_net_93341,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,44.0,"(np.int64(186), np.int64(255), np.int64(50))"
FE_OFC3738_net_42042,inst,INVx1_ASAP7_75t_L,0.27,0.162,True,True,True,22.0,"(np.int64(118), np.int64(118), np.int64(186))"
FE_OFC3732_net_41691,inst,INVx1_ASAP7_75t_L,0.27,0.162,True,True,True,22.0,"(np.int64(118), np.int64(118), np.int64(186))"
FE_OFC3731_net_27549,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,9.0,"(np.int64(50), np.int64(186), np.int64(118))"
FE_OFC3730_net_8619,inst,INVx1_ASAP7_75t_L,0.27,0.162,True,True,True,17.0,"(np.int64(118), np.int64(50), np.int64(118))"
FE_OFC3726_net_80958,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,24.0,"(np.int64(118), np.int64(186), np.int64(50))"
FE_OFC3724_net_70378,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,20.0,"(np.int64(118), np.int64(118), np.int64(50))"
FE_OFC3722_net_80948,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,24.0,"(np.int64(118), np.int64(186), np.int64(50))"
FE_OFC3717_net_13908,inst,INVx2_ASAP7_75t_SL,0.27,0.216,True,True,True,14.0,"(np.int64(50), np.int64(255), np.int64(186))"
FE_OFC3714_net_13834,inst,INVx1_ASAP7_75t_L,0.27,0.162,True,True,True,14.0,"(np.int64(50), np.int64(255), np.int64(186))"
FE_OFC3708_net_41875,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,22.0,"(np.int64(118), np.int64(118), np.int64(186))"
FE_OFC3707_net_80876,inst,INVxp67_ASAP7_75t_SL,0.27,0.162,True,True,True,24.0,"(np.int64(118), np.int64(186), np.int64(50))"
FE_OFC3706_net_70092,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,39.0,"(np.int64(186), np.int64(118), np.int64(255))"
FE_OFC3703_net_54501,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,40.0,"(np.int64(186), np.int64(186), np.int64(50))"
FE_OFC3701_net_8358,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,17.0,"(np.int64(118), np.int64(50), np.int64(118))"
FE_OFC3700_net_100268,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,10.0,"(np.int64(50), np.int64(186), np.int64(186))"
FE_OFC3699_net_51911,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,37.0,"(np.int64(186), np.int64(118), np.int64(118))"
FE_OFC3698_net_41773,inst,INVx2_ASAP7_75t_SL,0.27,0.216,True,True,True,22.0,"(np.int64(118), np.int64(118), np.int64(186))"
FE_OFC3692_net_53987,inst,INVx2_ASAP7_75t_SL,0.27,0.216,True,False,True,33.0,"(np.int64(186), np.int64(50), np.int64(118))"
FE_OFC3690_net_41947,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,22.0,"(np.int64(118), np.int64(118), np.int64(186))"
FE_OFC3689_net_48566,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,12.0,"(np.int64(50), np.int64(255), np.int64(50))"
FE_OFC3687_net_8965,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,17.0,"(np.int64(118), np.int64(50), np.int64(118))"
FE_OFC3685_net_12864,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,14.0,"(np.int64(50), np.int64(255), np.int64(186))"
FE_OFC3684_net_56203,inst,INVx2_ASAP7_75t_SL,0.27,0.216,True,True,True,32.0,"(np.int64(186), np.int64(50), np.int64(50))"
FE_OFC3683_net_55192,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,32.0,"(np.int64(186), np.int64(50), np.int64(50))"
FE_OFC3681_net_5113,inst,INVx1_ASAP7_75t_L,0.27,0.162,True,True,True,27.0,"(np.int64(118), np.int64(186), np.int64(255))"
FE_OFC3677_net_70839,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,39.0,"(np.int64(186), np.int64(118), np.int64(255))"
FE_OFC3676_net_56072,inst,INVx2_ASAP7_75t_L,0.27,0.216,True,True,True,33.0,"(np.int64(186), np.int64(50), np.int64(118))"
FE_OFC3674_net_47024,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,45.0,"(np.int64(186), np.int64(255), np.int64(118))"
FE_OFC3671_net_60033,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,6.0,"(np.int64(50), np.int64(118), np.int64(186))"
FE_OFC3666_net_54756,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,32.0,"(np.int64(186), np.int64(50), np.int64(50))"
FE_OFC3665_net_14096,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,14.0,"(np.int64(50), np.int64(255), np.int64(186))"
FE_OFC3664_net_89405,inst,INVxp67_ASAP7_75t_SL,0.27,0.162,True,True,True,5.0,"(np.int64(50), np.int64(118), np.int64(118))"
FE_OFC3663_net_77888,inst,INVx2_ASAP7_75t_SL,0.27,0.216,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
FE_OFC3662_net_123998,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,40.0,"(np.int64(186), np.int64(186), np.int64(50))"
FE_OFC3661_net_55890,inst,INVx2_ASAP7_75t_SL,0.27,0.216,True,True,True,28.0,"(np.int64(118), np.int64(255), np.int64(50))"
FE_OFC3656_net_80906,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,24.0,"(np.int64(118), np.int64(186), np.int64(50))"
FE_OFC3654_net_55718,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,33.0,"(np.int64(186), np.int64(50), np.int64(118))"
FE_OFC3653_net_51836,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,37.0,"(np.int64(186), np.int64(118), np.int64(118))"
FE_OFC3652_net_53563,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,28.0,"(np.int64(118), np.int64(255), np.int64(50))"
FE_OFC3649_net_7758,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,17.0,"(np.int64(118), np.int64(50), np.int64(118))"
FE_OFC3643_net_8868,inst,INVx1_ASAP7_75t_L,0.27,0.162,True,True,True,17.0,"(np.int64(118), np.int64(50), np.int64(118))"
FE_OFC3642_net_66529,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,0.0,"(np.int64(50), np.int64(50), np.int64(50))"
FE_OFC3640_net_71138,inst,INVxp67_ASAP7_75t_SL,0.27,0.162,True,True,True,39.0,"(np.int64(186), np.int64(118), np.int64(255))"
FE_OFC3638_net_52197,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,37.0,"(np.int64(186), np.int64(118), np.int64(118))"
FE_OFC3637_net_54449,inst,INVxp67_ASAP7_75t_SL,0.27,0.162,True,True,True,32.0,"(np.int64(186), np.int64(50), np.int64(50))"
FE_OFC3636_net_13377,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,14.0,"(np.int64(50), np.int64(255), np.int64(186))"
FE_OFC3635_net_8675,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,17.0,"(np.int64(118), np.int64(50), np.int64(118))"
FE_OFC3634_net_126167,inst,INVx2_ASAP7_75t_SL,0.27,0.216,True,True,True,0.0,"(np.int64(50), np.int64(50), np.int64(50))"
FE_OFC3633_net_22098,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,1.0,"(np.int64(50), np.int64(50), np.int64(118))"
FE_OFC3632_net_69630,inst,INVxp67_ASAP7_75t_SL,0.27,0.162,True,True,True,20.0,"(np.int64(118), np.int64(118), np.int64(50))"
FE_OFC3622_net_42474,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,9.0,"(np.int64(50), np.int64(186), np.int64(118))"
FE_OFC3619_net_13989,inst,INVx1_ASAP7_75t_L,0.27,0.162,True,True,True,14.0,"(np.int64(50), np.int64(255), np.int64(186))"
FE_OFC3618_net_54708,inst,INVx2_ASAP7_75t_SL,0.27,0.216,True,True,True,28.0,"(np.int64(118), np.int64(255), np.int64(50))"
FE_OFC3616_net_100313,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,15.0,"(np.int64(50), np.int64(255), np.int64(255))"
FE_OFC3615_net_73151,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,19.0,"(np.int64(118), np.int64(50), np.int64(255))"
FE_OFC3613_net_60697,inst,INVx1_ASAP7_75t_L,0.27,0.162,True,True,True,6.0,"(np.int64(50), np.int64(118), np.int64(186))"
FE_OFC3611_net_42298,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,22.0,"(np.int64(118), np.int64(118), np.int64(186))"
FE_OFC3606_net_80119,inst,INVx1_ASAP7_75t_L,0.27,0.162,True,True,True,24.0,"(np.int64(118), np.int64(186), np.int64(50))"
FE_OFC3604_net_100026,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,10.0,"(np.int64(50), np.int64(186), np.int64(186))"
FE_OFC3603_net_54780,inst,INVxp67_ASAP7_75t_SL,0.27,0.162,True,True,True,28.0,"(np.int64(118), np.int64(255), np.int64(50))"
FE_OFC3599_net_8069,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,17.0,"(np.int64(118), np.int64(50), np.int64(118))"
FE_OFC3595_net_70685,inst,INVx1_ASAP7_75t_L,0.27,0.162,True,True,True,20.0,"(np.int64(118), np.int64(118), np.int64(50))"
FE_OFC3591_net_79131,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,24.0,"(np.int64(118), np.int64(186), np.int64(50))"
FE_OFC3588_net_52801,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,41.0,"(np.int64(186), np.int64(186), np.int64(118))"
FE_OFC3586_net_77817,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
FE_OFC3585_net_67227,inst,INVx2_ASAP7_75t_R,0.27,0.216,True,True,True,20.0,"(np.int64(118), np.int64(118), np.int64(50))"
FE_OFC3578_net_48156,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,45.0,"(np.int64(186), np.int64(255), np.int64(118))"
FE_OFC3571_net_48059,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,12.0,"(np.int64(50), np.int64(255), np.int64(50))"
FE_OFC3568_net_8475,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,17.0,"(np.int64(118), np.int64(50), np.int64(118))"
FE_OFC3566_net_125935,inst,INVx4_ASAP7_75t_SL,0.27,0.324,True,True,True,0.0,"(np.int64(50), np.int64(50), np.int64(50))"
FE_OFC3558_net_47849,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,45.0,"(np.int64(186), np.int64(255), np.int64(118))"
FE_OFC3556_net_72799,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,19.0,"(np.int64(118), np.int64(50), np.int64(255))"
FE_OFC3555_net_48678,inst,INVx2_ASAP7_75t_SL,0.27,0.216,True,True,True,36.0,"(np.int64(186), np.int64(118), np.int64(50))"
FE_OFC3545_net_59783,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,6.0,"(np.int64(50), np.int64(118), np.int64(186))"
FE_OFC3542_net_93199,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,5.0,"(np.int64(50), np.int64(118), np.int64(118))"
FE_OFC3538_net_73561,inst,INVx1_ASAP7_75t_L,0.27,0.162,True,True,True,19.0,"(np.int64(118), np.int64(50), np.int64(255))"
FE_OFC3537_net_41985,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,22.0,"(np.int64(118), np.int64(118), np.int64(186))"
FE_OFC3535_net_4575,inst,INVx2_ASAP7_75t_SL,0.27,0.216,True,True,True,27.0,"(np.int64(118), np.int64(186), np.int64(255))"
FE_OFC3534_net_107129,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,15.0,"(np.int64(50), np.int64(255), np.int64(255))"
FE_OFC3533_net_9199,inst,INVx1_ASAP7_75t_L,0.27,0.162,True,True,True,17.0,"(np.int64(118), np.int64(50), np.int64(118))"
FE_OFC3531_net_53572,inst,INVx2_ASAP7_75t_SL,0.27,0.216,True,True,True,32.0,"(np.int64(186), np.int64(50), np.int64(50))"
FE_OFC3530_net_107117,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,15.0,"(np.int64(50), np.int64(255), np.int64(255))"
FE_OFC3525_net_42068,inst,INVx2_ASAP7_75t_SL,0.27,0.216,True,True,True,22.0,"(np.int64(118), np.int64(118), np.int64(186))"
FE_OFC3524_net_53148,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,33.0,"(np.int64(186), np.int64(50), np.int64(118))"
FE_OFC3523_net_71680,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,39.0,"(np.int64(186), np.int64(118), np.int64(255))"
FE_OFC3522_net_60345,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,6.0,"(np.int64(50), np.int64(118), np.int64(186))"
FE_OFC3521_net_67951,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,25.0,"(np.int64(118), np.int64(186), np.int64(118))"
FE_OFC3520_net_80666,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,24.0,"(np.int64(118), np.int64(186), np.int64(50))"
FE_OFC3516_net_55551,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,41.0,"(np.int64(186), np.int64(186), np.int64(118))"
FE_OFC3515_net_93186,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,44.0,"(np.int64(186), np.int64(255), np.int64(50))"
FE_OFC3511_net_9243,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,17.0,"(np.int64(118), np.int64(50), np.int64(118))"
FE_OFC3509_net_100315,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,15.0,"(np.int64(50), np.int64(255), np.int64(255))"
FE_OFC3506_net_55988,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,32.0,"(np.int64(186), np.int64(50), np.int64(50))"
FE_OFC3502_net_125767,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,0.0,"(np.int64(50), np.int64(50), np.int64(50))"
FE_OFC3501_net_107433,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,22.0,"(np.int64(118), np.int64(118), np.int64(186))"
FE_OFC3500_net_107171,inst,INVxp67_ASAP7_75t_SL,0.27,0.162,True,True,True,15.0,"(np.int64(50), np.int64(255), np.int64(255))"
FE_OFC3498_net_69014,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,19.0,"(np.int64(118), np.int64(50), np.int64(255))"
FE_OFC3497_net_80710,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,24.0,"(np.int64(118), np.int64(186), np.int64(50))"
FE_OFC3496_net_78042,inst,INVx1_ASAP7_75t_L,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
FE_OFC3492_net_122870,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,45.0,"(np.int64(186), np.int64(255), np.int64(118))"
FE_OFC3487_net_66342,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,0.0,"(np.int64(50), np.int64(50), np.int64(50))"
FE_OFC3486_net_48483,inst,INVxp67_ASAP7_75t_SL,0.27,0.162,True,True,True,45.0,"(np.int64(186), np.int64(255), np.int64(118))"
FE_OFC3485_net_48668,inst,INVxp67_ASAP7_75t_SL,0.27,0.162,True,True,True,45.0,"(np.int64(186), np.int64(255), np.int64(118))"
FE_OFC3484_net_93281,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,5.0,"(np.int64(50), np.int64(118), np.int64(118))"
FE_OFC3481_net_76622,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
FE_OFC3480_net_64542,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,False,True,0.0,"(np.int64(50), np.int64(50), np.int64(50))"
FE_OFC3478_net_72897,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,19.0,"(np.int64(118), np.int64(50), np.int64(255))"
FE_OFC3477_net_79598,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,24.0,"(np.int64(118), np.int64(186), np.int64(50))"
FE_OFC3474_net_12941,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,14.0,"(np.int64(50), np.int64(255), np.int64(186))"
FE_OFC3472_net_9249,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,17.0,"(np.int64(118), np.int64(50), np.int64(118))"
FE_OFC3469_net_12232,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,14.0,"(np.int64(50), np.int64(255), np.int64(186))"
FE_OFC3464_net_68263,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,25.0,"(np.int64(118), np.int64(186), np.int64(118))"
FE_OFC3459_net_72767,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,19.0,"(np.int64(118), np.int64(50), np.int64(255))"
FE_OFC3458_net_78878,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,False,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
FE_OFC3457_net_55567,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,33.0,"(np.int64(186), np.int64(50), np.int64(118))"
FE_OFC3454_net_2105,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,29.0,"(np.int64(118), np.int64(255), np.int64(118))"
FE_OFC3444_net_89455,inst,INVx1_ASAP7_75t_L,0.27,0.162,True,True,True,5.0,"(np.int64(50), np.int64(118), np.int64(118))"
FE_OFC3443_net_60351,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,6.0,"(np.int64(50), np.int64(118), np.int64(186))"
FE_OFC3440_net_42169,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,22.0,"(np.int64(118), np.int64(118), np.int64(186))"
FE_OFC3439_net_126361,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,25.0,"(np.int64(118), np.int64(186), np.int64(118))"
FE_OFC3438_net_9068,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,17.0,"(np.int64(118), np.int64(50), np.int64(118))"
FE_OFC3435_net_10882,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,14.0,"(np.int64(50), np.int64(255), np.int64(186))"
FE_OFC3433_net_101326,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,15.0,"(np.int64(50), np.int64(255), np.int64(255))"
FE_OFC3432_net_72822,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,19.0,"(np.int64(118), np.int64(50), np.int64(255))"
FE_OFC3431_net_62524,inst,INVx2_ASAP7_75t_SL,0.27,0.216,True,True,True,0.0,"(np.int64(50), np.int64(50), np.int64(50))"
FE_OFC3430_net_42207,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,22.0,"(np.int64(118), np.int64(118), np.int64(186))"
FE_OFC3429_net_61575,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,0.0,"(np.int64(50), np.int64(50), np.int64(50))"
FE_OFC3428_net_71132,inst,INVxp67_ASAP7_75t_SL,0.27,0.162,True,True,True,20.0,"(np.int64(118), np.int64(118), np.int64(50))"
FE_OFC3426_net_80222,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,24.0,"(np.int64(118), np.int64(186), np.int64(50))"
FE_OFC3424_net_72981,inst,INVx1_ASAP7_75t_L,0.27,0.162,True,True,True,19.0,"(np.int64(118), np.int64(50), np.int64(255))"
FE_OFC3422_net_89023,inst,INVx1_ASAP7_75t_L,0.27,0.162,True,True,True,5.0,"(np.int64(50), np.int64(118), np.int64(118))"
FE_OFC3421_net_51446,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,37.0,"(np.int64(186), np.int64(118), np.int64(118))"
FE_OFC3420_net_8751,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,21.0,"(np.int64(118), np.int64(118), np.int64(118))"
FE_OFC3419_net_54453,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,41.0,"(np.int64(186), np.int64(186), np.int64(118))"
FE_OFC3412_net_72941,inst,INVxp67_ASAP7_75t_SL,0.27,0.162,True,True,True,19.0,"(np.int64(118), np.int64(50), np.int64(255))"
FE_OFC3410_net_43038,inst,INVxp67_ASAP7_75t_SL,0.27,0.162,True,True,True,22.0,"(np.int64(118), np.int64(118), np.int64(186))"
FE_OFC3408_net_125693,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,0.0,"(np.int64(50), np.int64(50), np.int64(50))"
FE_OFC3407_net_48646,inst,INVxp67_ASAP7_75t_SL,0.27,0.162,True,True,True,45.0,"(np.int64(186), np.int64(255), np.int64(118))"
FE_OFC3406_net_89550,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,5.0,"(np.int64(50), np.int64(118), np.int64(118))"
FE_OFC3404_net_13683,inst,INVx2_ASAP7_75t_SL,0.27,0.216,True,True,True,14.0,"(np.int64(50), np.int64(255), np.int64(186))"
FE_OFC3401_net_4107,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,27.0,"(np.int64(118), np.int64(186), np.int64(255))"
FE_OFC3400_net_8623,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,17.0,"(np.int64(118), np.int64(50), np.int64(118))"
FE_OFC3399_net_72655,inst,INVxp67_ASAP7_75t_SL,0.27,0.162,True,True,True,19.0,"(np.int64(118), np.int64(50), np.int64(255))"
FE_OFC3394_net_126142,inst,INVx2_ASAP7_75t_SL,0.27,0.216,True,True,True,0.0,"(np.int64(50), np.int64(50), np.int64(50))"
FE_OFC3393_net_69574,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,20.0,"(np.int64(118), np.int64(118), np.int64(50))"
FE_OFC3391_net_4785,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,27.0,"(np.int64(118), np.int64(186), np.int64(255))"
FE_OFC3389_net_72892,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,False,True,19.0,"(np.int64(118), np.int64(50), np.int64(255))"
FE_OFC3388_net_42076,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,22.0,"(np.int64(118), np.int64(118), np.int64(186))"
FE_OFC3386_net_52479,inst,INVx1_ASAP7_75t_SL,0.27,0.162,True,True,True,37.0,"(np.int64(186), np.int64(118), np.int64(118))"
FE_OFC3385_net_73284,inst,INVx1_ASAP7_75t_L,0.27,0.162,True,True,True,19.0,"(np.int64(118), np.int64(50), np.int64(255))"
